GeneID	TISSUE_001	TISSUE_002	TISSUE_003	TISSUE_004	TISSUE_005	TISSUE_006	TISSUE_007	TISSUE_008	TISSUE_009	TISSUE_010	TISSUE_011	TISSUE_012	TISSUE_013	TISSUE_014	TISSUE_015	TISSUE_016	TISSUE_017	TISSUE_018	TISSUE_019	TISSUE_020	TISSUE_021	TISSUE_022	TISSUE_023	TISSUE_024	TISSUE_025	TISSUE_026	TISSUE_027	TISSUE_028	TISSUE_029	TISSUE_030	TISSUE_031	TISSUE_032	TISSUE_033	TISSUE_034	TISSUE_035	TISSUE_036	TISSUE_037	TISSUE_038	TISSUE_039	TISSUE_040	TISSUE_041	TISSUE_042	TISSUE_043	TISSUE_044	TISSUE_045	TISSUE_046	TISSUE_047	TISSUE_048	TISSUE_049	TISSUE_050	TISSUE_051	TISSUE_052	TISSUE_053	TISSUE_054	TISSUE_055	TISSUE_056	TISSUE_057	TISSUE_058	TISSUE_059	TISSUE_060	TISSUE_061	TISSUE_062	TISSUE_063	TISSUE_064	TISSUE_065	TISSUE_066	TISSUE_067	TISSUE_068	TISSUE_069	TISSUE_070	TISSUE_071	TISSUE_072	TISSUE_073	TISSUE_074	TISSUE_075	TISSUE_076	TISSUE_077	TISSUE_078	TISSUE_079	TISSUE_080	TISSUE_081	TISSUE_082	TISSUE_083	TISSUE_084	TISSUE_085	TISSUE_086	TISSUE_087	TISSUE_088	TISSUE_089	TISSUE_090	TISSUE_091	TISSUE_092	TISSUE_093	TISSUE_094	TISSUE_095	TISSUE_096	TISSUE_097	TISSUE_098	TISSUE_099	TISSUE_100
100000781	4.901	4.768	4.657	4.573	4.520	4.501	4.517	4.568	4.653	4.768	4.909	5.072	5.250	5.435	5.620	5.796	5.957	6.093	6.197	6.264	6.286	6.260	6.183	6.053	5.869	5.634	5.350	5.024	4.660	4.266	3.852	3.427	3.002	2.587	2.193	1.831	1.511	1.243	1.035	0.894	0.826	0.834	0.921	1.086	1.327	1.642	2.023	2.463	2.954	3.486	4.046	4.622	5.202	5.773	6.321	6.835	7.302	7.714	8.059	8.331	8.524	8.633	8.658	8.598	8.456	8.235	7.941	7.583	7.168	6.708	6.214	5.698	5.172	4.647	4.137	3.651	3.202	2.797	2.445	2.152	1.923	1.759	1.664	1.635	1.670	1.764	1.914	2.110	2.347	2.614	2.903	3.204	3.508	3.805	4.089	4.350	4.582	4.781	4.942	5.062
100000782	4.888	4.757	4.649	4.567	4.517	4.501	4.520	4.574	4.661	4.779	4.922	5.087	5.265	5.451	5.636	5.812	5.971	6.105	6.207	6.270	6.289	6.259	6.178	6.043	5.856	5.616	5.329	4.999	4.633	4.237	3.821	3.396	2.970	2.556	2.164	1.805	1.488	1.225	1.021	0.885	0.823	0.836	0.929	1.099	1.346	1.666	2.052	2.496	2.991	3.525	4.086	4.664	5.243	5.813	6.359	6.870	7.334	7.740	8.081	8.347	8.534	8.638	8.656	8.590	8.442	8.215	7.917	7.554	7.136	6.673	6.178	5.660	5.134	4.610	4.101	3.619	3.172	2.771	2.423	2.135	1.911	1.753	1.662	1.638	1.677	1.776	1.929	2.129	2.367	2.636	2.926	3.227	3.531	3.827	4.109	4.368	4.598	4.793	4.951	5.068
100000783	4.876	4.747	4.640	4.561	4.514	4.500	4.522	4.579	4.669	4.790	4.936	5.102	5.281	5.467	5.652	5.827	5.984	6.116	6.216	6.276	6.291	6.258	6.172	6.034	5.842	5.599	5.308	4.975	4.605	4.208	3.791	3.364	2.939	2.526	2.136	1.779	1.466	1.206	1.007	0.877	0.819	0.839	0.937	1.113	1.366	1.690	2.081	2.530	3.028	3.564	4.127	4.705	5.285	5.853	6.397	6.905	7.365	7.767	8.102	8.363	8.544	8.641	8.654	8.582	8.427	8.195	7.892	7.525	7.103	6.638	6.141	5.622	5.096	4.573	4.066	3.586	3.143	2.746	2.402	2.119	1.899	1.746	1.660	1.641	1.685	1.788	1.945	2.147	2.388	2.659	2.949	3.251	3.554	3.849	4.129	4.386	4.613	4.805	4.959	5.073
100000784	4.863	4.736	4.632	4.555	4.511	4.501	4.526	4.585	4.678	4.801	4.949	5.116	5.297	5.484	5.668	5.842	5.998	6.128	6.225	6.282	6.294	6.256	6.167	6.024	5.828	5.581	5.286	4.950	4.578	4.178	3.760	3.333	2.908	2.496	2.107	1.753	1.444	1.188	0.994	0.868	0.816	0.842	0.946	1.128	1.386	1.715	2.110	2.563	3.064	3.603	4.168	4.747	5.326	5.893	6.435	6.939	7.396	7.793	8.123	8.378	8.553	8.644	8.651	8.573	8.412	8.175	7.867	7.496	7.071	6.603	6.103	5.584	5.058	4.536	4.031	3.553	3.114	2.720	2.381	2.102	1.888	1.740	1.659	1.644	1.693	1.800	1.960	2.166	2.409	2.681	2.973	3.274	3.577	3.871	4.149	4.403	4.627	4.817	4.968	5.078
100000785	4.851	4.725	4.623	4.550	4.508	4.501	4.529	4.592	4.687	4.812	4.962	5.131	5.313	5.500	5.684	5.857	6.012	6.139	6.233	6.287	6.295	6.254	6.160	6.013	5.813	5.563	5.265	4.925	4.550	4.148	3.729	3.301	2.877	2.466	2.079	1.728	1.422	1.170	0.981	0.860	0.814	0.845	0.955	1.142	1.406	1.741	2.140	2.597	3.101	3.643	4.209	4.788	5.367	5.933	6.472	6.974	7.426	7.819	8.144	8.393	8.562	8.647	8.647	8.563	8.397	8.155	7.841	7.466	7.038	6.567	6.066	5.546	5.020	4.499	3.996	3.521	3.085	2.695	2.361	2.087	1.877	1.734	1.658	1.648	1.701	1.813	1.976	2.185	2.430	2.704	2.996	3.298	3.599	3.892	4.168	4.420	4.642	4.828	4.976	5.083
100000786	4.839	4.715	4.615	4.544	4.506	4.501	4.532	4.598	4.696	4.824	4.976	5.146	5.329	5.516	5.700	5.872	6.025	6.151	6.242	6.292	6.297	6.252	6.154	6.003	5.799	5.544	5.242	4.900	4.522	4.118	3.698	3.270	2.845	2.436	2.051	1.703	1.400	1.152	0.968	0.853	0.812	0.849	0.964	1.158	1.426	1.766	2.171	2.631	3.139	3.682	4.250	4.830	5.408	5.972	6.510	7.008	7.456	7.844	8.164	8.408	8.571	8.649	8.643	8.553	8.382	8.134	7.816	7.436	7.005	6.532	6.029	5.509	4.982	4.463	3.961	3.489	3.056	2.671	2.341	2.071	1.866	1.729	1.658	1.653	1.710	1.825	1.992	2.204	2.452	2.727	3.020	3.321	3.622	3.914	4.188	4.437	4.656	4.839	4.983	5.087
100000787	4.827	4.705	4.608	4.539	4.503	4.502	4.536	4.605	4.706	4.836	4.989	5.162	5.345	5.532	5.716	5.887	6.038	6.162	6.250	6.297	6.298	6.249	6.147	5.992	5.784	5.525	5.220	4.874	4.494	4.089	3.667	3.238	2.814	2.406	2.023	1.678	1.379	1.135	0.955	0.846	0.810	0.853	0.974	1.173	1.447	1.792	2.201	2.666	3.176	3.722	4.291	4.871	5.449	6.012	6.547	7.042	7.486	7.870	8.184	8.422	8.579	8.651	8.639	8.543	8.365	8.112	7.790	7.406	6.971	6.496	5.992	5.471	4.945	4.426	3.927	3.457	3.028	2.646	2.321	2.056	1.856	1.724	1.658	1.657	1.719	1.839	2.009	2.223	2.473	2.749	3.043	3.345	3.645	3.935	4.207	4.454	4.670	4.850	4.991	5.091
100000788	4.815	4.695	4.600	4.534	4.501	4.503	4.540	4.612	4.715	4.848	5.003	5.177	5.361	5.549	5.732	5.902	6.052	6.173	6.258	6.302	6.299	6.246	6.140	5.981	5.768	5.506	5.197	4.848	4.466	4.058	3.635	3.207	2.783	2.376	1.996	1.653	1.357	1.118	0.943	0.839	0.809	0.857	0.984	1.189	1.469	1.819	2.232	2.700	3.214	3.762	4.332	4.913	5.490	6.051	6.584	7.075	7.516	7.894	8.203	8.435	8.586	8.653	8.634	8.532	8.349	8.091	7.763	7.376	6.938	6.460	5.954	5.433	4.907	4.390	3.892	3.426	3.000	2.622	2.301	2.041	1.847	1.719	1.658	1.662	1.729	1.852	2.026	2.243	2.494	2.772	3.066	3.368	3.667	3.956	4.226	4.471	4.684	4.861	4.998	5.095
100000789	4.803	4.685	4.593	4.530	4.500	4.504	4.545	4.619	4.725	4.860	5.017	5.192	5.377	5.565	5.748	5.917	6.065	6.183	6.266	6.307	6.300	6.243	6.133	5.969	5.753	5.486	5.174	4.822	4.437	4.028	3.604	3.175	2.752	2.346	1.968	1.628	1.337	1.102	0.932	0.832	0.808	0.862	0.995	1.206	1.491	1.845	2.263	2.735	3.252	3.802	4.374	4.954	5.531	6.090	6.620	7.109	7.545	7.919	8.222	8.448	8.593	8.654	8.629	8.521	8.332	8.068	7.737	7.345	6.904	6.424	5.917	5.395	4.870	4.354	3.858	3.395	2.972	2.599	2.282	2.027	1.837	1.715	1.659	1.668	1.738	1.865	2.042	2.262	2.516	2.795	3.090	3.391	3.690	3.977	4.245	4.487	4.697	4.871	5.005	5.098
100000790	4.792	4.676	4.586	4.525	4.498	4.506	4.549	4.626	4.735	4.872	5.032	5.208	5.394	5.582	5.764	5.932	6.077	6.194	6.274	6.311	6.301	6.239	6.125	5.957	5.737	5.467	5.151	4.796	4.409	3.998	3.573	3.143	2.721	2.317	1.941	1.604	1.316	1.086	0.920	0.826	0.808	0.868	1.006	1.222	1.513	1.872	2.294	2.770	3.290	3.842	4.415	4.996	5.572	6.129	6.657	7.142	7.574	7.943	8.241	8.461	8.600	8.654	8.623	8.509	8.315	8.046	7.710	7.314	6.870	6.388	5.879	5.357	4.832	4.318	3.824	3.364	2.944	2.575	2.263	2.013	1.828	1.711	1.660	1.673	1.748	1.879	2.060	2.282	2.538	2.818	3.113	3.414	3.712	3.998	4.264	4.503	4.710	4.881	5.012	5.102
100000791	4.780	4.667	4.579	4.521	4.497	4.508	4.554	4.634	4.746	4.885	5.046	5.223	5.410	5.598	5.779	5.946	6.090	6.204	6.281	6.315	6.301	6.235	6.117	5.945	5.721	5.447	5.128	4.770	4.380	3.967	3.541	3.112	2.690	2.287	1.914	1.580	1.296	1.070	0.909	0.821	0.808	0.873	1.018	1.240	1.535	1.900	2.326	2.806	3.328	3.882	4.456	5.037	5.612	6.168	6.693	7.175	7.602	7.966	8.259	8.474	8.606	8.654	8.617	8.497	8.297	8.023	7.682	7.283	6.836	6.352	5.842	5.319	4.795	4.282	3.791	3.333	2.917	2.552	2.245	2.000	1.820	1.707	1.661	1.679	1.759	1.893	2.077	2.302	2.559	2.841	3.137	3.438	3.734	4.019	4.282	4.519	4.723	4.891	5.018	5.105
100000792	4.769	4.657	4.572	4.517	4.496	4.510	4.559	4.642	4.756	4.897	5.060	5.239	5.426	5.614	5.795	5.961	6.103	6.214	6.288	6.318	6.300	6.231	6.109	5.932	5.704	5.426	5.104	4.743	4.351	3.937	3.510	3.080	2.659	2.258	1.887	1.556	1.276	1.054	0.899	0.816	0.808	0.880	1.030	1.257	1.558	1.928	2.358	2.841	3.367	3.923	4.498	5.079	5.653	6.207	6.729	7.207	7.630	7.989	8.276	8.485	8.612	8.654	8.611	8.485	8.279	8.000	7.655	7.252	6.802	6.315	5.804	5.281	4.758	4.246	3.757	3.302	2.890	2.530	2.227	1.986	1.812	1.704	1.663	1.686	1.769	1.908	2.094	2.322	2.581	2.864	3.160	3.461	3.756	4.039	4.301	4.535	4.736	4.900	5.024	5.108
100000793	4.758	4.648	4.566	4.514	4.495	4.512	4.564	4.650	4.767	4.910	5.075	5.255	5.443	5.631	5.811	5.975	6.115	6.224	6.295	6.322	6.300	6.227	6.100	5.920	5.687	5.406	5.080	4.716	4.322	3.906	3.478	3.049	2.628	2.229	1.860	1.532	1.256	1.039	0.889	0.811	0.809	0.886	1.042	1.275	1.582	1.956	2.391	2.877	3.405	3.963	4.539	5.120	5.693	6.246	6.765	7.239	7.658	8.012	8.294	8.497	8.617	8.653	8.604	8.472	8.261	7.977	7.627	7.220	6.767	6.279	5.767	5.243	4.720	4.210	3.724	3.272	2.864	2.508	2.209	1.974	1.804	1.701	1.665	1.692	1.780	1.922	2.112	2.342	2.603	2.887	3.183	3.484	3.778	4.059	4.319	4.550	4.748	4.909	5.030	5.110
100000794	4.747	4.640	4.559	4.510	4.495	4.515	4.570	4.658	4.777	4.923	5.090	5.271	5.459	5.647	5.826	5.989	6.127	6.234	6.301	6.325	6.299	6.222	6.091	5.906	5.670	5.385	5.056	4.689	4.293	3.875	3.446	3.017	2.598	2.200	1.833	1.509	1.237	1.024	0.879	0.807	0.811	0.894	1.055	1.294	1.605	1.984	2.423	2.913	3.444	4.004	4.581	5.162	5.734	6.284	6.801	7.271	7.686	8.035	8.311	8.508	8.622	8.652	8.596	8.458	8.242	7.953	7.599	7.189	6.733	6.242	5.729	5.205	4.683	4.175	3.691	3.242	2.838	2.486	2.192	1.961	1.797	1.699	1.667	1.699	1.791	1.937	2.130	2.362	2.625	2.910	3.207	3.507	3.800	4.079	4.337	4.566	4.761	4.918	5.036	5.112
100000795	4.736	4.631	4.553	4.507	4.495	4.518	4.576	4.667	4.789	4.936	5.104	5.286	5.475	5.663	5.842	6.003	6.139	6.243	6.308	6.327	6.298	6.217	6.082	5.893	5.652	5.363	5.031	4.662	4.263	3.844	3.415	2.985	2.567	2.171	1.807	1.486	1.218	1.010	0.870	0.803	0.812	0.901	1.068	1.313	1.629	2.013	2.456	2.950	3.483	4.045	4.622	5.203	5.774	6.322	6.836	7.303	7.713	8.057	8.327	8.518	8.626	8.650	8.588	8.445	8.223	7.929	7.570	7.157	6.698	6.206	5.691	5.168	4.646	4.139	3.658	3.212	2.812	2.464	2.175	1.949	1.789	1.697	1.670	1.707	1.803	1.952	2.148	2.383	2.647	2.933	3.230	3.529	3.822	4.099	4.354	4.580	4.773	4.927	5.041	5.114
100000796	4.726	4.623	4.547	4.504	4.495	4.521	4.582	4.676	4.800	4.950	5.119	5.302	5.492	5.679	5.857	6.017	6.151	6.252	6.314	6.330	6.297	6.211	6.072	5.879	5.635	5.342	5.006	4.634	4.233	3.813	3.383	2.954	2.536	2.142	1.781	1.463	1.199	0.996	0.861	0.799	0.815	0.909	1.082	1.332	1.654	2.042	2.489	2.986	3.522	4.085	4.664	5.244	5.814	6.361	6.871	7.334	7.740	8.078	8.343	8.528	8.630	8.648	8.580	8.431	8.203	7.904	7.542	7.124	6.663	6.169	5.654	5.130	4.609	4.104	3.625	3.183	2.786	2.443	2.158	1.937	1.783	1.695	1.673	1.714	1.814	1.967	2.166	2.403	2.670	2.956	3.253	3.552	3.843	4.119	4.372	4.595	4.784	4.935	5.046	5.116
100000797	4.715	4.614	4.542	4.501	4.495	4.524	4.588	4.685	4.811	4.963	5.134	5.319	5.508	5.696	5.873	6.031	6.163	6.261	6.319	6.332	6.295	6.205	6.062	5.865	5.617	5.320	4.981	4.607	4.204	3.782	3.351	2.922	2.506	2.113	1.755	1.441	1.180	0.982	0.852	0.796	0.817	0.917	1.096	1.351	1.679	2.072	2.523	3.023	3.561	4.126	4.705	5.286	5.854	6.398	6.906	7.365	7.766	8.100	8.359	8.538	8.634	8.645	8.571	8.416	8.183	7.880	7.513	7.092	6.628	6.132	5.616	5.092	4.573	4.069	3.593	3.154	2.761	2.422	2.142	1.926	1.777	1.694	1.677	1.722	1.826	1.983	2.185	2.424	2.692	2.979	3.277	3.575	3.865	4.139	4.389	4.610	4.796	4.943	5.051	5.117
100000798	4.705	4.607	4.537	4.499	4.495	4.527	4.594	4.694	4.823	4.977	5.150	5.335	5.525	5.712	5.888	6.045	6.175	6.270	6.325	6.334	6.293	6.199	6.052	5.850	5.598	5.298	4.956	4.579	4.174	3.751	3.320	2.891	2.476	2.085	1.729	1.418	1.162	0.968	0.844	0.793	0.820	0.926	1.111	1.371	1.704	2.101	2.557	3.060	3.601	4.167	4.747	5.327	5.894	6.436	6.940	7.396	7.792	8.120	8.374	8.547	8.637	8.642	8.562	8.401	8.163	7.854	7.483	7.059	6.593	6.095	5.578	5.055	4.536	4.034	3.561	3.125	2.736	2.401	2.126	1.915	1.771	1.693	1.680	1.730	1.839	1.999	2.203	2.445	2.714	3.002	3.300	3.597	3.886	4.158	4.406	4.624	4.807	4.951	5.055	5.118
100000799	4.695	4.599	4.531	4.497	4.496	4.531	4.601	4.703	4.835	4.990	5.165	5.351	5.541	5.728	5.903	6.058	6.186	6.279	6.330	6.336	6.291	6.193	6.041	5.836	5.579	5.276	4.931	4.551	4.144	3.719	3.288	2.859	2.445	2.056	1.703	1.396	1.144	0.955	0.836	0.791	0.824	0.936	1.126	1.392	1.729	2.132	2.591	3.097	3.640	4.208	4.789	5.368	5.934	6.474	6.975	7.426	7.818	8.141	8.389	8.556	8.640	8.638	8.553	8.386	8.142	7.829	7.454	7.026	6.557	6.058	5.540	5.017	4.499	4.000	3.529	3.096	2.711	2.381	2.111	1.905	1.765	1.692	1.685	1.739	1.851	2.015	2.222	2.466	2.737	3.026	3.323	3.620	3.907	4.177	4.423	4.638	4.818	4.959	5.059	5.119
100000800	4.685	4.591	4.527	4.495	4.497	4.535	4.608	4.713	4.847	5.004	5.180	5.367	5.558	5.744	5.918	6.072	6.197	6.287	6.335	6.337	6.288	6.186	6.030	5.821	5.560	5.253	4.905	4.522	4.114	3.688	3.256	2.828	2.415	2.028	1.678	1.375	1.127	0.943	0.828	0.789	0.828	0.945	1.141	1.413	1.755	2.162	2.625	3.135	3.680	4.250	4.830	5.409	5.974	6.511	7.009	7.456	7.843	8.161	8.403	8.564	8.642	8.634	8.543	8.370	8.121	7.803	7.424	6.993	6.522	6.021	5.503	4.979	4.463	3.965	3.497	3.068	2.687	2.361	2.096	1.895	1.760	1.692	1.689	1.748	1.864	2.031	2.241	2.487	2.759	3.049	3.346	3.642	3.928	4.196	4.440	4.652	4.828	4.966	5.063	5.120
100000801	4.675	4.584	4.522	4.493	4.499	4.540	4.615	4.723	4.859	5.019	5.196	5.383	5.574	5.760	5.933	6.085	6.208	6.295	6.340	6.338	6.285	6.179	6.019	5.805	5.541	5.231	4.879	4.494	4.083	3.657	3.224	2.797	2.385	2.000	1.653	1.353	1.110	0.930	0.821	0.788	0.832	0.955	1.157	1.434	1.781	2.193	2.660	3.172	3.720	4.291	4.872	5.450	6.013	6.548	7.043	7.486	7.868	8.181	8.417	8.572	8.643	8.630	8.532	8.354	8.100	7.777	7.394	6.960	6.486	5.984	5.465	4.942	4.427	3.931	3.466	3.040	2.663	2.341	2.081	1.885	1.755	1.692	1.694	1.757	1.877	2.047	2.260	2.508	2.782	3.072	3.369	3.665	3.949	4.215	4.456	4.665	4.839	4.973	5.067	5.120
100000802	4.666	4.577	4.518	4.491	4.500	4.544	4.623	4.733	4.871	5.033	5.211	5.400	5.591	5.776	5.948	6.098	6.219	6.303	6.345	6.339	6.282	6.171	6.007	5.789	5.522	5.207	4.853	4.465	4.053	3.625	3.192	2.765	2.355	1.973	1.628	1.332	1.093	0.918	0.815	0.787	0.837	0.966	1.173	1.456	1.808	2.224	2.694	3.210	3.760	4.332	4.913	5.491	6.053	6.585	7.076	7.515	7.893	8.200	8.430	8.580	8.645	8.625	8.521	8.337	8.078	7.751	7.364	6.927	6.450	5.946	5.427	4.905	4.391	3.897	3.434	3.012	2.639	2.322	2.066	1.875	1.751	1.693	1.699	1.767	1.890	2.064	2.280	2.530	2.804	3.095	3.392	3.687	3.970	4.234	4.472	4.678	4.849	4.980	5.070	5.120
100000803	4.657	4.570	4.513	4.490	4.502	4.549	4.630	4.743	4.884	5.047	5.227	5.416	5.607	5.792	5.963	6.111	6.229	6.311	6.349	6.339	6.278	6.164	5.995	5.773	5.502	5.184	4.827	4.436	4.022	3.593	3.160	2.734	2.325	1.945	1.604	1.311	1.076	0.907	0.808	0.786	0.842	0.977	1.190	1.478	1.835	2.255	2.730	3.248	3.800	4.373	4.955	5.532	6.092	6.622	7.109	7.544	7.917	8.219	8.444	8.587	8.645	8.619	8.510	8.320	8.056	7.724	7.333	6.893	6.414	5.909	5.389	4.867	4.355	3.863	3.403	2.985	2.616	2.303	2.052	1.866	1.747	1.693	1.704	1.776	1.904	2.081	2.299	2.551	2.827	3.118	3.415	3.709	3.990	4.252	4.488	4.691	4.858	4.986	5.073	5.120
100000804	4.647	4.563	4.509	4.489	4.504	4.554	4.638	4.754	4.897	5.062	5.243	5.433	5.624	5.808	5.978	6.124	6.240	6.318	6.353	6.339	6.274	6.156	5.983	5.757	5.481	5.160	4.800	4.407	3.991	3.562	3.129	2.703	2.295	1.917	1.579	1.291	1.060	0.895	0.803	0.786	0.847	0.988	1.207	1.500	1.862	2.287	2.765	3.287	3.841	4.415	4.997	5.573	6.131	6.658	7.142	7.573	7.941	8.237	8.456	8.593	8.646	8.614	8.498	8.303	8.034	7.697	7.302	6.859	6.378	5.872	5.352	4.830	4.319	3.830	3.373	2.958	2.593	2.285	2.039	1.858	1.743	1.695	1.710	1.786	1.918	2.098	2.319	2.572	2.850	3.141	3.438	3.731	4.011	4.271	4.504	4.704	4.868	4.992	5.076	5.120
100000805	4.638	4.557	4.506	4.488	4.506	4.559	4.646	4.764	4.910	5.076	5.259	5.449	5.641	5.824	5.992	6.137	6.250	6.325	6.356	6.339	6.270	6.147	5.970	5.740	5.461	5.137	4.773	4.378	3.961	3.530	3.097	2.672	2.266	1.890	1.555	1.270	1.044	0.885	0.797	0.786	0.853	1.000	1.224	1.523	1.890	2.319	2.800	3.325	3.881	4.456	5.038	5.614	6.170	6.694	7.175	7.601	7.964	8.255	8.468	8.599	8.646	8.607	8.486	8.285	8.011	7.670	7.271	6.825	6.342	5.834	5.314	4.793	4.283	3.796	3.342	2.931	2.570	2.267	2.025	1.849	1.740	1.696	1.716	1.797	1.932	2.115	2.339	2.594	2.873	3.165	3.461	3.753	4.031	4.289	4.519	4.717	4.877	4.998	5.079	5.119
100000806	4.630	4.550	4.502	4.488	4.509	4.565	4.655	4.775	4.923	5.091	5.275	5.466	5.657	5.840	6.007	6.149	6.260	6.332	6.360	6.339	6.266	6.138	5.957	5.723	5.440	5.112	4.746	4.349	3.930	3.498	3.065	2.641	2.236	1.863	1.531	1.250	1.029	0.874	0.792	0.787	0.860	1.012	1.242	1.546	1.918	2.351	2.836	3.364	3.921	4.498	5.080	5.654	6.209	6.730	7.207	7.629	7.987	8.273	8.480	8.605	8.645	8.601	8.473	8.267	7.988	7.642	7.240	6.791	6.306	5.797	5.276	4.756	4.248	3.763	3.312	2.904	2.548	2.249	2.013	1.841	1.737	1.698	1.723	1.807	1.946	2.132	2.359	2.616	2.895	3.188	3.484	3.774	4.051	4.307	4.534	4.729	4.886	5.004	5.081	5.118
100000807	4.621	4.544	4.499	4.488	4.512	4.571	4.663	4.786	4.936	5.106	5.291	5.482	5.674	5.856	6.021	6.162	6.270	6.339	6.363	6.338	6.261	6.129	5.944	5.706	5.419	5.088	4.719	4.319	3.899	3.466	3.033	2.610	2.207	1.836	1.508	1.231	1.014	0.864	0.787	0.788	0.867	1.025	1.260	1.569	1.946	2.383	2.872	3.402	3.962	4.539	5.121	5.695	6.247	6.766	7.239	7.657	8.010	8.290	8.491	8.610	8.644	8.593	8.460	8.249	7.964	7.614	7.208	6.756	6.270	5.760	5.239	4.719	4.212	3.730	3.282	2.878	2.526	2.232	2.000	1.834	1.734	1.700	1.730	1.818	1.961	2.150	2.379	2.638	2.918	3.211	3.506	3.796	4.071	4.324	4.549	4.741	4.895	5.009	5.083	5.117
100000808	4.613	4.539	4.496	4.488	4.515	4.577	4.672	4.798	4.949	5.121	5.307	5.499	5.690	5.872	6.035	6.174	6.279	6.345	6.366	6.337	6.256	6.120	5.930	5.689	5.398	5.063	4.691	4.290	3.867	3.434	3.001	2.579	2.178	1.810	1.484	1.211	0.999	0.854	0.783	0.789	0.874	1.038	1.279	1.593	1.975	2.416	2.909	3.441	4.003	4.581	5.163	5.735	6.285	6.801	7.271	7.685	8.032	8.307	8.502	8.615	8.643	8.586	8.447	8.230	7.940	7.586	7.177	6.722	6.233	5.722	5.201	4.682	4.177	3.697	3.252	2.852	2.504	2.215	1.988	1.827	1.732	1.703	1.737	1.830	1.976	2.168	2.399	2.660	2.941	3.234	3.529	3.817	4.091	4.342	4.564	4.752	4.903	5.014	5.085	5.115
100000809	4.605	4.533	4.493	4.488	4.518	4.583	4.681	4.809	4.963	5.136	5.323	5.516	5.707	5.887	6.049	6.186	6.288	6.351	6.368	6.336	6.250	6.110	5.917	5.671	5.376	5.038	4.664	4.260	3.836	3.402	2.969	2.548	2.149	1.783	1.461	1.192	0.985	0.845	0.779	0.791	0.882	1.052	1.298	1.618	2.004	2.449	2.945	3.480	4.044	4.622	5.204	5.775	6.324	6.837	7.303	7.712	8.054	8.323	8.512	8.619	8.641	8.578	8.433	8.210	7.916	7.558	7.145	6.687	6.197	5.685	5.163	4.645	4.142	3.665	3.223	2.827	2.483	2.198	1.976	1.820	1.730	1.706	1.744	1.841	1.991	2.186	2.419	2.681	2.964	3.257	3.551	3.839	4.110	4.359	4.578	4.764	4.912	5.019	5.086	5.114
100000810	4.597	4.528	4.491	4.489	4.522	4.589	4.690	4.821	4.977	5.152	5.339	5.532	5.723	5.903	6.063	6.198	6.298	6.357	6.371	6.334	6.244	6.100	5.902	5.653	5.354	5.013	4.636	4.230	3.805	3.370	2.938	2.517	2.120	1.757	1.438	1.173	0.970	0.836	0.776	0.793	0.890	1.065	1.318	1.642	2.033	2.483	2.982	3.520	4.085	4.664	5.245	5.816	6.362	6.872	7.334	7.738	8.076	8.339	8.522	8.623	8.638	8.569	8.419	8.191	7.892	7.529	7.112	6.652	6.160	5.647	5.126	4.609	4.107	3.632	3.194	2.801	2.462	2.182	1.965	1.814	1.729	1.709	1.752	1.853	2.006	2.204	2.440	2.704	2.987	3.280	3.574	3.860	4.130	4.376	4.593	4.775	4.920	5.024	5.088	5.112
100000811	4.589	4.523	4.489	4.489	4.525	4.596	4.700	4.833	4.990	5.167	5.356	5.549	5.739	5.918	6.077	6.209	6.306	6.363	6.373	6.332	6.238	6.090	5.888	5.634	5.332	4.988	4.608	4.200	3.773	3.338	2.906	2.486	2.091	1.731	1.416	1.155	0.957	0.828	0.773	0.796	0.899	1.080	1.337	1.667	2.063	2.517	3.019	3.559	4.126	4.706	5.287	5.856	6.400	6.906	7.365	7.764	8.097	8.354	8.532	8.626	8.635	8.561	8.404	8.171	7.867	7.500	7.080	6.617	6.123	5.609	5.088	4.572	4.072	3.600	3.165	2.776	2.441	2.166	1.954	1.807	1.728	1.713	1.760	1.865	2.021	2.223	2.460	2.726	3.010	3.303	3.596	3.881	4.149	4.393	4.607	4.786	4.927	5.028	5.089	5.110
100000812	4.581	4.518	4.487	4.490	4.529	4.603	4.710	4.845	5.005	5.183	5.372	5.566	5.756	5.933	6.091	6.221	6.315	6.368	6.374	6.330	6.232	6.079	5.873	5.615	5.310	4.962	4.579	4.170	3.742	3.306	2.874	2.456	2.063	1.705	1.393	1.137	0.943	0.820	0.771	0.799	0.908	1.095	1.358	1.693	2.093	2.550	3.056	3.599	4.167	4.747	5.328	5.896	6.437	6.941	7.395	7.790	8.117	8.369	8.541	8.629	8.632	8.551	8.389	8.150	7.842	7.471	7.047	6.582	6.086	5.572	5.051	4.536	4.038	3.568	3.137	2.752	2.421	2.150	1.943	1.802	1.727	1.717	1.768	1.877	2.037	2.241	2.481	2.748	3.032	3.326	3.618	3.902	4.168	4.409	4.621	4.797	4.935	5.032	5.089	5.107
